,5.5367,3.0175,2.9889,3.0138,3.0237
2005-01-04,5.6131,3.0139,3.0115,3.0927,3.1042
2005-01-05,5.6302,3.0925,3.0866,3.09,3.1367
2005-01-06,5.6558,3.0905,3.0885,3.1078,3.1319
2005-01-07,5.7137,3.1078,3.0806,3.1232,3.1409
2005-01-08,5.7137,3.1078,3.0806,3.1232,3.1409
2005-01-09,5.7137,3.1078,3.0806,3.1232,3.1409
2005-01-10,5.6979,3.1232,3.0938,3.0946,3.1329
2005-01-11,5.6795,3.0944,3.0807,3.087,3.0988
2005-01-12,5.6867,3.0867,3.0548,3.0604,3.1083
2005-01-13,5.6796,3.0602,3.0577,3.0849,3.0919
2005-01-14,5.6984,3.0849,3.08,3.0905,3.1225
2005-01-15,5.6984,3.0849,3.08,3.0905,3.1225
2005-01-16,5.6984,3.0849,3.08,3.0905,3.1225
2005-01-17,5.7203,3.0905,3.0897,3.106,3.1163
2005-01-18,5.7262,3.1062,3.1059,3.137,3.1509
2005-01-19,5.7402,3.137,3.1107,3.1276,3.1463
2005-01-20,5.7596,3.1276,3.1222,3.1584,3.1976
2005-01-21,5.7498,3.1584,3.0994,3.1134,3.1619
2005-01-22,5.7498,3.1584,3.0994,3.1134,3.1619
2005-01-23,5.7498,3.1584,3.0994,3.1134,3.1619
2005-01-24,5.723,3.1135,3.104,3.1159,3.12
2005-01-25,5.7505,3.1159,3.106,3.1348,3.1479
2005-01-26,5.739,3.1348,3.0964,3.0999,3.1413
2005-01-27,5.7199,3.0998,3.0929,3.1101,3.1204
2005-01-28,5.7318,3.1102,3.0781,3.1074,3.125
2005-01-29,5.7318,3.1102,3.0781,3.1074,3.125
2005-01-30,5.7318,3.1102,3.0781,3.1074,3.125
2005-01-31,5.7364,3.1071,3.1017,3.1067,3.1318
2005-02-01,5.724,3.1066,3.0978,3.0985,3.1169
2005-02-02,5.7226,3.0987,3.0745,3.0779,3.1129
2005-02-03,5.7531,3.0779,3.0533,3.0586,3.0895
2005-02-04,5.8046,3.0586,3.0491,3.0871,3.0877
2005-02-05,5.8046,3.0586,3.0491,3.0871,3.0877
2005-02-06,5.8046,3.0586,3.0491,3.0871,3.0877
2005-02-07,5.8464,3.0874,3.0737,3.0964,3.1043
2005-02-08,5.8449,3.0965,3.0933,3.1241,3.1384
2005-02-09,5.8418,3.1243,3.1127,3.1171,3.1535
2005-02-10,5.8408,3.1171,3.102,3.1085,3.1426
2005-02-11,5.7935,3.1085,3.0869,3.0957,3.1381
2005-02-12,5.7935,3.1085,3.0869,3.0957,3.1381
2005-02-13,5.7935,3.1085,3.0869,3.0957,3.1381
2005-02-14,5.7594,3.0957,3.0771,3.0847,3.1072
2005-02-15,5.7473,3.0849,3.0435,3.0474,3.0856
2005-02-16,5.7442,3.0473,3.0384,3.0507,3.0874
2005-02-17,5.7213,3.0506,3.0437,3.0484,3.0702
2005-02-18,5.7198,3.0484,3.0258,3.049,3.0665
2005-02-19,5.7198,3.0484,3.0258,3.049,3.0665
2005-02-20,5.7198,3.0484,3.0258,3.049,3.0665
2005-02-21,5.7064,3.049,3.0266,3.0272,3.0563
2005-02-22,5.6631,3.027,2.9777,2.9835,3.0279
2005-02-23,5.6452,2.9836,2.966,2.9674,2.998
2005-02-24,5.6491,2.9676,2.9639,2.9769,2.9947
2005-02-25,5.6626,2.977,2.9259,2.9462,2.9847
2005-02-26,5.6626,2.977,2.9259,2.9462,2.9847
2005-02-27,5.6626,2.977,2.9259,2.9462,2.9847
2005-02-28,5.6529,2.9465,2.9302,2.9431,2.9693
2005-03-01,5.6612,2.943,2.928,2.9648,2.9712
2005-03-02,5.6886,2.965,2.9647,2.9935,3.0064
2005-03-03,5.6846,2.9935,2.9646,2.9943,3.0068
2005-03-04,5.6883,2.9941,2.9182,2.9462,3.0088
2005-03-05,5.6883,2.9941,2.9182,2.9462,3.0088
2005-03-06,5.6883,2.9941,2.9182,2.9462,3.0088
2005-03-07,5.6491,2.9462,2.9286,2.9332,2.9495
2005-03-08,5.6343,2.9333,2.9062,2.9093,2.9429
2005-03-09,5.5871,2.9095,2.9006,2.9031,2.9382
2005-03-10,5.5588,2.9029,2.9007,2.9553,2.9741
2005-03-11,5.5607,2.955,2.9091,2.9291,2.9655
2005-03-12,5.5607,2.955,2.9091,2.9291,2.9655
2005-03-13,5.5607,2.955,2.9091,2.9291,2.9655
2005-03-14,5.5862,2.9294,2.9291,2.992,3.0067
2005-03-15,5.6046,2.992,2.9843,3.0424,3.0455
2005-03-16,5.5966,3.0424,3.0199,3.0414,3.0661
2005-03-17,5.5825,3.0414,3.0361,3.043,3.0955
2005-03-18,5.6227,3.043,3.0063,3.0397,3.0639
2005-03-19,5.6227,3.043,3.0063,3.0397,3.0639
2005-03-20,5.6227,3.043,3.0063,3.0397,3.0639
2005-03-21,5.6687,3.0395,3.0345,3.0774,3.1316
2005-03-22,5.707,3.0772,3.0682,3.1301,3.1436
2005-03-23,5.7483,3.1299,3.1294,3.1872,3.198
2005-03-24,5.7631,3.1869,3.158,3.1778,3.1959
2005-03-25,5.7809,3.1775,3.1596,3.1865,3.1877
2005-03-26,5.7809,3.1775,3.1596,3.1865,3.1877
2005-03-27,5.7809,3.1775,3.1596,3.1865,3.1877
2005-03-28,5.7949,3.1864,3.1819,3.2264,3.2502
2005-03-29,5.777,3.2264,3.1912,3.1971,3.2277
2005-03-30,5.7705,3.1968,3.1542,3.1669,3.1986
2005-03-31,5.7699,3.1667,3.1325,3.151,3.1683
2005-04-01,5.7891,3.1512,3.1071,3.1743,3.1847
2005-04-02,5.7891,3.1512,3.1071,3.1743,3.1847
2005-04-03,5.7891,3.1512,3.1071,3.1743,3.1847
2005-04-04,5.8143,3.1745,3.1738,3.1958,3.2002
2005-04-05,5.8209,3.1958,3.182,3.1998,3.23
2005-04-06,5.8028,3.1999,3.1784,3.1902,3.2128
2005-04-07,5.8153,3.1905,3.1618,3.19,3.1915
2005-04-08,5.8167,3.19,3.1494,3.1704,3.2119
2005-04-09,5.8167,3.19,3.1494,3.1704,3.2119
2005-04-10,5.8167,3.19,3.1494,3.1704,3.2119
2005-04-11,5.7673,3.1704,3.1393,3.147,3.1723
2005-04-12,5.7928,3.147,3.1303,3.1619,3.1798
2005-04-13,5.7992,3.1618,3.1397,3.1632,3.1778
2005-04-14,5.8379,3.163,3.1613,3.2153,3.2254
2005-04-15,5.8326,3.2156,3.1815,3.2111,3.2367
2005-04-16,5.8326,3.2156,3.1815,3.2111,3.2367
2005-04-17,5.8326,3.2156,3.1815,3.2111,3.2367
2005-04-18,5.7863,3.2111,3.1985,3.2086,3.2337
2005-04-19,5.7426,3.2088,3.1914,3.1981,3.2371
2005-04-20,5.7363,3.1979,3.1725,3.1776,3.2056
2005-04-21,5.7225,3.1776,3.1701,3.2086,3.2167
2005-04-22,5.7309,3.2086,3.1798,3.1947,3.234
2005-04-23,5.7309,3.2086,3.1798,3.1947,3.234
2005-04-24,5.7309,3.2086,3.1798,3.1947,3.234
2005-04-25,5.7506,3.1947,3.1941,3.2169,3.2501
2005-04-26,5.7551,3.2167,3.214,3.2323,3.2501
2005-04-27,5.7727,3.2323,3.2318,3.2772,3.2848
2005-04-28,5.7815,3.2771,3.2741,3.3165,3.3267
2005-04-29,5.7995,3.3165,3.2884,3.3227,3.3263
2005-04-30,5.7995,3.3165,3.2884,3.3227,3.3263
2005-05-01,5.7995,3.3165,3.2884,3.3227,3.3263
2005-05-02,5.8037,3.3225,3.3011,3.3097,3.3317
2005-05-03,5.8042,3.3098,3.2662,3.2667,3.3228
2005-05-04,5.764,3.267,3.2282,3.2322,3.2783
2005-05-05,5.7606,3.2324,3.1846,3.1947,3.2324
2005-05-06,5.8187,3.1949,3.1512,3.2097,3.2239
2005-05-07,5.8187,3.1949,3.1512,3.2097,3.2239
2005-05-08,5.8187,3.1949,3.1512,3.2097,3.2239
2005-05-09,5.8201,3.2109,3.1647,3.2157,3.2313
2005-05-10,5.8077,3.2159,3.2151,3.2357,3.2481
2005-05-11,5.8274,3.2354,3.2277,3.236,3.2599
2005-05-12,5.8767,3.236,3.2345,3.2774,3.2853
2005-05-13,5.9172,3.2777,3.2769,3.3039,3.3149
2005-05-14,5.9172,3.2777,3.2769,3.3039,3.3149
2005-05-15,5.9172,3.2777,3.2769,3.3039,3.3149
2005-05-16,5.9684,3.3035,3.3003,3.3272,3.349
2005-05-17,5.916,3.3272,3.3152,3.3271,3.3457
2005-05-18,5.9083,3.3274,3.2746,3.2845,3.3441
2005-05-19,5.9095,3.2845,3.2745,3.2827,3.2957
2005-05-20,5.943,3.2809,3.2755,3.3242,3.3356
2005-05-21,5.943,3.2809,3.2755,3.3242,3.3356
2005-05-22,5.943,3.2809,3.2755,3.3242,3.3356
2005-05-23,5.9427,3.3241,3.2999,3.3195,3.357
2005-05-24,5.9306,3.3195,3.3034,3.3057,3.3324
2005-05-25,5.9336,3.3057,3.304,3.3143,3.3291
2005-05-26,5.9582,3.314,3.307,3.3356,3.3423
2005-05-27,5.9512,3.3356,3.268,3.308,3.3362
2005-05-28,5.9512,3.3356,3.268,3.308,3.3362
2005-05-29,5.9512,3.3356,3.268,3.308,3.3362
2005-05-30,6.0178,3.308,3.3013,3.3267,3.3403
2005-05-31,6.0535,3.3267,3.3177,3.3792,3.3863
2005-06-01,6.1195,3.3792,3.3634,3.3921,3.4055
2005-06-02,6.1097,3.3921,3.3457,3.3478,3.4025
2005-06-03,6.0973,3.3478,3.3303,3.3449,3.3665
2005-06-04,6.0973,3.3478,3.3303,3.3449,3.3665
2005-06-05,6.0973,3.3478,3.3303,3.3449,3.3665
2005-06-06,6.0834,3.3449,3.318,3.3231,3.3578
2005-06-07,6.0732,3.3229,3.2911,3.2956,3.3253
2005-06-08,6.0997,3.2956,3.2745,3.2982,3.308
2005-06-09,6.1159,3.2982,3.2908,3.2964,3.3244
2005-06-10,6.1701,3.2964,3.2813,3.3141,3.3229
2005-06-11,6.1701,3.2964,3.2813,3.3141,3.3229
2005-06-12,6.1701,3.2964,3.2813,3.3141,3.3229
2005-06-13,6.188,3.3141,3.3112,3.3391,3.3699
2005-06-14,6.1954,3.3391,3.3256,3.3438,3.3542
2005-06-15,6.1912,3.3438,3.3223,3.3406,3.3558
2005-06-16,6.174,3.3409,3.3296,3.3325,3.3536
2005-06-17,6.1558,3.3325,3.2927,3.3269,3.3492
2005-06-18,6.1558,3.3325,3.2927,3.3269,3.3492
2005-06-19,6.1558,3.3325,3.2927,3.3269,3.3492
2005-06-20,6.1418,3.3269,3.3257,3.3324,3.3508
2005-06-21,6.1708,3.3325,3.3245,3.3275,3.3601
2005-06-22,6.1587,3.3275,3.3076,3.3183,3.3482
2005-06-23,6.1999,3.3181,3.3085,3.3304,3.3361
2005-06-24,6.2175,3.3301,3.2924,3.3105,3.3505
2005-06-25,6.2175,3.3301,3.2924,3.3105,3.3505
2005-06-26,6.2175,3.3301,3.2924,3.3105,3.3505
2005-06-27,6.1454,3.3105,3.3035,3.3351,3.3452
2005-06-28,6.1834,3.3351,3.3319,3.3562,3.3654
2005-06-29,6.201,3.3562,3.3344,3.3352,3.3704
2005-06-30,6.1887,3.3352,3.3281,3.3378,3.3622
2005-07-01,6.2635,3.3378,3.326,3.3653,3.3673
2005-07-02,6.2635,3.3378,3.326,3.3653,3.3673
2005-07-03,6.2635,3.3378,3.326,3.3653,3.3673
2005-07-04,6.27,3.3653,3.3545,3.3654,3.3775
2005-07-05,6.2807,3.3657,3.3582,3.3707,3.4015
2005-07-06,6.2687,3.3704,3.3637,3.4155,3.4251
2005-07-07,6.2575,3.4155,3.4126,3.423,3.4541
2005-07-08,6.28,3.423,3.3762,3.3931,3.4393
2005-07-09,6.28,3.423,3.3762,3.3931,3.4393
2005-07-10,6.28,3.423,3.3762,3.3931,3.4393
2005-07-11,6.2184,3.3931,3.3706,3.3716,3.4091
2005-07-12,6.1426,3.3716,3.3521,3.3599,3.3855
2005-07-13,6.189,3.3597,3.3587,3.4327,3.444
2005-07-14,6.1865,3.433,3.4142,3.4352,3.4482
2005-07-15,6.2077,3.4355,3.4032,3.4247,3.436
2005-07-16,6.2077,3.4355,3.4032,3.4247,3.436
2005-07-17,6.2077,3.4355,3.4032,3.4247,3.436
2005-07-18,6.1965,3.4245,3.3867,3.3972,3.4288
2005-07-19,6.2439,3.3972,3.3966,3.4095,3.4441
2005-07-20,6.222,3.4098,3.3877,3.396,3.4473
2005-07-21,6.171,3.3958,3.3634,3.3772,3.4087
2005-07-22,6.2007,3.3769,3.3696,3.4131,3.4173
2005-07-23,6.2007,3.3769,3.3696,3.4131,3.4173
2005-07-24,6.2007,3.3769,3.3696,3.4131,3.4173
2005-07-25,6.2061,3.4131,3.3939,3.4082,3.4189
2005-07-26,6.228,3.4082,3.4048,3.4175,3.4468
2005-07-27,6.2376,3.4173,3.3783,3.3796,3.4347
2005-07-28,6.2006,3.3796,3.342,3.3467,3.3946
2005-07-29,6.179,3.3466,3.3288,3.3312,3.3758
2005-07-30,6.179,3.3466,3.3288,3.3312,3.3758
2005-07-31,6.179,3.3466,3.3288,3.3312,3.3758
2005-08-01,6.1332,3.3312,3.3091,3.3179,3.3444
2005-08-02,6.142,3.318,3.3065,3.3391,3.3411
2005-08-03,6.1379,3.34,3.2966,3.306,3.342
2005-08-04,6.0671,3.3063,3.2755,3.284,3.3121
2005-08-05,6.0617,3.2838,3.2659,3.2907,3.3013
2005-08-06,6.0617,3.2838,3.2659,3.2907,3.3013
2005-08-07,6.0617,3.2838,3.2659,3.2907,3.3013
2005-08-08,6.0595,3.2907,3.2492,3.2588,3.2957
2005-08-09,6.0527,3.2588,3.2461,3.2647,3.2764
2005-08-10,6.0499,3.2647,3.2379,3.2388,3.2678
2005-08-11,6.0249,3.2388,3.2213,3.2267,3.2542
2005-08-12,6.027,3.2267,3.2188,3.2534,3.2611
2005-08-13,6.027,3.2267,3.2188,3.2534,3.2611
2005-08-14,6.027,3.2267,3.2188,3.2534,3.2611
2005-08-15,6.0541,3.2533,3.247,3.2823,3.2873
2005-08-16,6.0693,3.2825,3.2328,3.2422,3.2827
2005-08-17,6.0841,3.2422,3.2419,3.2618,3.2838
2005-08-18,6.1335,3.2618,3.26,3.2934,3.3028
2005-08-19,6.1506,3.2934,3.2898,3.3122,3.3317
2005-08-20,6.1506,3.2934,3.2898,3.3122,3.3317
2005-08-21,6.1506,3.2934,3.2898,3.3122,3.3317
2005-08-22,6.1298,3.3124,3.2785,3.2876,3.3189
2005-08-23,6.1172,3.2876,3.2668,3.2776,3.2945
2005-08-24,6.1336,3.2774,3.2665,3.2705,3.2945
2005-08-25,6.0823,3.2704,3.2661,3.2838,3.2992
2005-08-26,6.079,3.2838,3.2597,3.2915,3.3021
2005-08-27,6.079,3.2838,3.2597,3.2915,3.3021
2005-08-28,6.079,3.2838,3.2597,3.2915,3.3021
2005-08-29,6.1098,3.2916,3.283,3.3182,3.3204
2005-08-30,6.1289,3.3181,3.3064,3.3089,3.3258
2005-08-31,6.1206,3.3086,3.2437,3.2496,3.319
2005-09-01,6.0516,3.2496,3.1802,3.1918,3.256
2005-09-02,5.9788,3.1918,3.1291,3.1471,3.1931
2005-09-03,5.9788,3.1918,3.1291,3.1471,3.1931
2005-09-04,5.9788,3.1918,3.1291,3.1471,3.1931
2005-09-05,5.974,3.1471,3.1267,3.1525,3.1555
2005-09-06,5.9931,3.1527,3.1326,3.1397,3.1773
2005-09-07,6.0118,3.1399,3.1093,3.1708,3.1776
2005-09-08,6.0259,3.1708,3.1487,3.1654,3.1893
2005-09-09,6.0573,3.1652,3.1392,3.1756,3.1925
2005-09-10,6.0573,3.1652,3.1392,3.1756,3.1925
2005-09-11,6.0573,3.1652,3.1392,3.1756,3.1925
2005-09-12,6.0767,3.1756,3.1692,3.1989,3.2117
2005-09-13,6.0901,3.1992,3.1812,3.1879,3.209
2005-09-14,6.1067,3.1882,3.1729,3.1998,3.2071
2005-09-15,6.1158,3.2001,3.1671,3.171,3.204
2005-09-16,6.1436,3.1713,3.1488,3.1888,3.1893
2005-09-17,6.1436,3.1713,3.1488,3.1888,3.1893
2005-09-18,6.1436,3.1713,3.1488,3.1888,3.1893
2005-09-19,6.1645,3.1888,3.1832,3.1858,3.217
2005-09-20,6.1602,3.1861,3.1757,3.185,3.2036
2005-09-21,6.134,3.1852,3.1727,3.1889,3.2102
2005-09-22,6.1511,3.1887,3.1813,3.2189,3.2314
2005-09-23,6.214,3.2186,3.1892,3.2194,3.2295
2005-09-24,6.214,3.2186,3.1892,3.2194,3.2295
2005-09-25,6.214,3.2186,3.1892,3.2194,3.2295
2005-09-26,6.2105,3.2194,3.2174,3.2493,3.2758
2005-09-27,6.2307,3.2493,3.2274,3.2377,3.2685
2005-09-28,6.2236,3.2374,3.2283,3.2362,3.2615
2005-09-29,6.2165,3.2362,3.2285,3.2406,3.2524
2005-09-30,6.2572,3.2403,3.2343,3.2646,3.2711
2005-10-01,6.2572,3.2403,3.2343,3.2646,3.2711
2005-10-02,6.2572,3.2403,3.2343,3.2646,3.2711
2005-10-03,6.2716,3.2646,3.2605,3.2895,3.2957
2005-10-04,6.2698,3.29,3.2821,3.2907,3.305
2005-10-05,6.2565,3.2907,3.2444,3.2465,3.2947
2005-10-06,6.2007,3.2465,3.2138,3.2208,3.2754
2005-10-07,6.1719,3.2208,3.1882,3.2127,3.2442
2005-10-08,6.1719,3.2208,3.1882,3.2127,3.2442
2005-10-09,6.1719,3.2208,3.1882,3.2127,3.2442
2005-10-10,6.2084,3.2126,3.195,3.2256,3.2277
2005-10-11,6.2433,3.2256,3.2053,3.2267,3.233
2005-10-12,6.2443,3.2267,3.2157,3.2319,3.2357
2005-10-13,6.265,3.2319,3.2285,3.2524,3.2853
2005-10-14,6.2319,3.2524,3.2198,3.2344,3.2816
2005-10-15,6.2319,3.2524,3.2198,3.2344,3.2816
2005-10-16,6.2319,3.2524,3.2198,3.2344,3.2816
2005-10-17,6.2291,3.2347,3.227,3.2386,3.2535
2005-10-18,6.2643,3.2386,3.2381,3.2549,3.263
2005-10-19,6.2858,3.2552,3.2445,3.2548,3.2811
2005-10-20,6.247,3.2548,3.2241,3.2326,3.2625
2005-10-21,6.259,3.2329,3.2301,3.2641,3.2724
2005-10-22,6.259,3.2329,3.2301,3.2641,3.2724
2005-10-23,6.259,3.2329,3.2301,3.2641,3.2724
2005-10-24,6.256,3.2641,3.253,3.266,3.2919
2005-10-25,6.2505,3.2662,3.2357,3.2388,3.2783
2005-10-26,6.1955,3.2389,3.2325,3.281,3.3026
2005-10-27,6.1748,3.2807,3.2653,3.2689,3.3116
2005-10-28,6.1974,3.269,3.2683,3.3074,3.3187
2005-10-29,6.1974,3.269,3.2683,3.3074,3.3187
2005-10-30,6.1974,3.269,3.2683,3.3074,3.3187
2005-10-31,6.236,3.3074,3.2943,3.3042,3.3162
2005-11-01,6.2342,3.3042,3.296,3.2983,3.3226
2005-11-02,6.2266,3.2983,3.2732,3.2799,3.3141
2005-11-03,6.2553,3.28,3.2792,3.3176,3.3205
2005-11-04,6.3251,3.32,3.3156,3.3812,3.3932
2005-11-05,6.3251,3.32,3.3156,3.3812,3.3932
2005-11-06,6.3251,3.32,3.3156,3.3812,3.3932
2005-11-07,6.3752,3.3812,3.3571,3.4318,3.4359
2005-11-08,6.3753,3.4318,3.3905,3.4007,3.4363
2005-11-09,6.3681,3.4007,3.3814,3.4271,3.4337
2005-11-10,6.3924,3.4271,3.4053,3.4209,3.4376
2005-11-11,6.3852,3.4212,3.4099,3.4279,3.4512
2005-11-12,6.3852,3.4212,3.4099,3.4279,3.4512
2005-11-13,6.3852,3.4212,3.4099,3.4279,3.4512
2005-11-14,6.3969,3.4282,3.3912,3.4163,3.4328
2005-11-15,6.4079,3.4166,3.3917,3.3978,3.4345
2005-11-16,6.4035,3.3975,3.3863,3.4056,3.4164
2005-11-17,6.4052,3.4056,3.3671,3.3802,3.4174
2005-11-18,6.3946,3.3802,3.3515,3.3705,3.4032
2005-11-19,6.3946,3.3802,3.3515,3.3705,3.4032
2005-11-20,6.3946,3.3802,3.3515,3.3705,3.4032
2005-11-21,6.3674,3.3708,3.3586,3.3857,3.3899
2005-11-22,6.3853,3.386,3.353,3.3573,3.3984
2005-11-23,6.3435,3.3573,3.3129,3.3159,3.3586
2005-11-24,6.3462,3.316,3.3093,3.321,3.3319
2005-11-25,6.3843,3.3207,3.3143,3.3443,3.3462
2005-11-26,6.3843,3.3207,3.3143,3.3443,3.3462
2005-11-27,6.3843,3.3207,3.3143,3.3443,3.3462
2005-11-28,6.3865,3.3443,3.2684,3.29,3.3456
2005-11-29,6.3519,3.29,3.2802,3.3014,3.3235
2005-11-30,6.3414,3.3014,3.2961,3.3176,3.3251
2005-12-01,6.3762,3.3176,3.3115,3.3194,3.3376
2005-12-02,6.3921,3.3193,3.2759,3.3044,3.3212
2005-12-03,6.3921,3.3193,3.2759,3.3044,3.3212
2005-12-04,6.3921,3.3193,3.2759,3.3044,3.3212
2005-12-05,6.3772,3.3044,3.2485,3.2586,3.3081
2005-12-06,6.3386,3.2586,3.241,3.2563,3.2732
2005-12-07,6.3654,3.2563,3.2548,3.2739,3.2807
2005-12-08,6.3611,3.2739,3.262,3.2751,3.284
2005-12-09,6.3317,3.2753,3.232,3.2522,3.2914
2005-12-10,6.3317,3.2753,3.232,3.2522,3.2914
2005-12-11,6.3317,3.2753,3.232,3.2522,3.2914
2005-12-12,6.3039,3.2522,3.183,3.1911,3.2668
2005-12-13,6.2585,3.1912,3.1754,3.1928,3.2188
2005-12-14,6.2304,3.1928,3.1739,3.1924,3.1995
2005-12-15,6.2442,3.1927,3.1868,3.2228,3.2268
2005-12-16,6.2341,3.2232,3.1911,3.2171,3.2364
2005-12-17,6.2341,3.2232,3.1911,3.2171,3.2364
2005-12-18,6.2341,3.2232,3.1911,3.2171,3.2364
2005-12-19,6.2349,3.2171,3.1952,3.2119,3.2248
2005-12-20,6.3007,3.2121,3.1958,3.2275,3.2334
2005-12-21,6.3215,3.2275,3.213,3.2329,3.2493
2005-12-22,6.317,3.2329,3.2247,3.2274,3.2512
2005-12-23,6.3074,3.2274,3.1894,3.2027,3.2496
2005-12-24,6.3074,3.2274,3.1894,3.2027,3.2496
2005-12-25,6.3074,3.2274,3.1894,3.2027,3.2496
2005-12-26,6.3077,3.2027,3.197,3.2112,3.2131
2005-12-27,6.3106,3.2113,3.2077,3.2402,3.2498
2005-12-28,6.3172,3.2402,3.2097,3.251,3.2687
2005-12-29,6.3118,3.2507,3.2386,3.2435,3.2634
2005-12-30,6.3358,3.2434,3.22,3.2301,3.2709
2005-12-31,6.3358,3.2434,3.22,3.2301,3.2709
2006-01-01,6.3358,3.2434,3.22,3.2301,3.2709
2006-01-02,6.3253,3.2301,3.2207,3.2274,3.2509
2006-01-03,6.2926,3.2274,3.1624,3.1669,3.256
2006-01-04,6.2019,3.167,3.1334,3.1468,3.1882
2006-01-05,6.185,3.1468,3.1315,3.1409,3.1518
2006-01-06,6.1771,3.1414,3.1045,3.1263,3.1592
2006-01-07,6.1771,3.1414,3.1045,3.1263,3.1592
2006-01-08,6.1771,3.1414,3.1045,3.1263,3.1592
2006-01-09,6.194,3.1266,3.1034,3.1134,3.1307
2006-01-10,6.1986,3.1132,3.1117,3.1282,3.1452
2006-01-11,6.1928,3.1282,3.1113,3.116,3.1453
2006-01-12,6.2145,3.116,3.1094,3.1519,3.1607
2006-01-13,6.1992,3.1519,3.1109,3.1352,3.1664
2006-01-14,6.1992,3.1519,3.1109,3.1352,3.1664
2006-01-15,6.1992,3.1519,3.1109,3.1352,3.1664
2006-01-16,6.1796,3.1352,3.1253,3.1341,3.1451
2006-01-17,6.1927,3.1341,3.128,3.1701,3.1895
2006-01-18,6.1821,3.1703,3.1678,3.184,3.1962
2006-01-19,6.1921,3.184,3.1705,3.1867,3.1963
2006-01-20,6.1985,3.1867,3.1238,3.1482,3.1995
2006-01-21,6.1985,3.1867,3.1238,3.1482,3.1995
2006-01-22,6.1985,3.1867,3.1238,3.1482,3.1995
2006-01-23,6.1052,3.1482,3.1222,3.1313,3.1509
2006-01-24,6.0905,3.131,3.1043,3.1114,3.1362
2006-01-25,6.1003,3.1115,3.0906,3.1127,3.1155
2006-01-26,6.1212,3.1127,3.1054,3.1273,3.1328
2006-01-27,6.1757,3.1273,3.1171,3.1522,3.1587
2006-01-28,6.1757,3.1273,3.1171,3.1522,3.1587
2006-01-29,6.1757,3.1273,3.1171,3.1522,3.1587
2006-01-30,6.1884,3.1524,3.1461,3.1499,3.163
2006-01-31,6.1768,3.1499,3.1264,3.1364,3.1705
2006-02-01,6.1984,3.1364,3.1318,3.1649,3.1697
2006-02-02,6.2056,3.1652,3.152,3.1652,3.1763
2006-02-03,6.2387,3.1653,3.1482,3.1832,3.196
2006-02-04,6.2387,3.1653,3.1482,3.1832,3.196
2006-02-05,6.2387,3.1653,3.1482,3.1832,3.196
2006-02-06,6.2527,3.1832,3.1731,3.1867,3.1941
2006-02-07,6.2543,3.1867,3.1786,3.1869,3.2016
2006-02-08,6.2633,3.1869,3.1802,3.1919,3.2086
2006-02-09,6.2498,3.1919,3.1509,3.158,3.192
2006-02-10,6.2818,3.1579,3.1424,3.1761,3.1795
2006-02-11,6.2818,3.1579,3.1424,3.1761,3.1795
2006-02-12,6.2818,3.1579,3.1424,3.1761,3.1795
2006-02-13,6.2859,3.1758,3.173,3.1865,3.2138
2006-02-14,6.2954,3.1865,3.1753,3.1785,3.202
2006-02-15,6.2904,3.1788,3.158,3.1696,3.1879
2006-02-16,6.3015,3.1697,3.1607,3.1677,3.1754
2006-02-17,6.2965,3.1677,3.1218,3.1382,3.1726
2006-02-18,6.2965,3.1677,3.1218,3.1382,3.1726
2006-02-19,6.2965,3.1677,3.1218,3.1382,3.1726
2006-02-20,6.2647,3.1384,3.1374,3.1547,3.1594
2006-02-21,6.2765,3.1547,3.1532,3.1755,3.1803
2006-02-22,6.2916,3.1756,3.1725,3.181,3.2152
2006-02-23,6.2724,3.1813,3.1575,3.1772,3.1869
2006-02-24,6.3099,3.1772,3.1385,3.1684,3.1935
2006-02-25,6.3099,3.1772,3.1385,3.1684,3.1935
2006-02-26,6.3099,3.1772,3.1385,3.1684,3.1935
2006-02-27,6.3051,3.1684,3.1684,3.1758,3.188
2006-02-28,6.3012,3.1759,3.1605,3.1623,3.1875
2006-03-01,6.2752,3.1623,3.1495,3.1569,3.1686
2006-03-02,6.2614,3.1571,3.138,3.1438,3.1736
2006-03-03,6.2211,3.1438,3.1278,3.1574,3.1751
2006-03-04,6.2211,3.1438,3.1278,3.1574,3.1751
2006-03-05,6.2211,3.1438,3.1278,3.1574,3.1751
2006-03-06,6.2451,3.1574,3.15,3.1844,3.1864
2006-03-07,6.286,3.1846,3.1831,3.2337,3.2479
2006-03-08,6.275,3.234,3.2237,3.2576,3.276
2006-03-09,6.2758,3.2578,3.2332,3.2524,3.2644
2006-03-10,6.291,3.2524,3.241,3.2605,3.2943
2006-03-11,6.291,3.2524,3.241,3.2605,3.2943
2006-03-12,6.291,3.2524,3.241,3.2605,3.2943
2006-03-13,6.2601,3.2656,3.2388,3.2734,3.3065
2006-03-14,6.2487,3.2734,3.2255,3.2316,3.2972
2006-03-15,6.2123,3.2316,3.2012,3.2099,3.2396
2006-03-16,6.2002,3.2096,3.1516,3.1566,3.2245
2006-03-17,6.1468,3.1568,3.135,3.1668,3.1746
2006-03-18,6.1468,3.1568,3.135,3.1668,3.1746
2006-03-19,6.1468,3.1568,3.135,3.1668,3.1746
2006-03-20,6.1567,3.1668,3.1664,3.1944,3.204
2006-03-21,6.1815,3.1944,3.1923,3.2204,3.2311
2006-03-22,6.1943,3.2201,3.2183,3.2357,3.2506
